id,product_code,loading,attribute_0,attribute_1,attribute_2,attribute_3,measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,failure
6572,B,124.21,material_5,material_5,8,8,8,7,5,17.749,11.353,16.377,16.103,13.905,18.016,10.148,17.332,15.912,12.373,18.31,17.345,16.753,14.289,814.634,
24274,E,76.62,material_7,material_6,6,9,12,12,4,19.838,11.441,16.87,17.696,12.427,20.05,12.661,17.372,17.788,8.595,14.715,15.02,13.881,16.974,780.925,0.0
3182,A,138.29,material_7,material_8,9,5,13,1,1,16.015,12.128,16.471,17.365,12.306,18.544,10.409,16.233,18.649,13.251,15.557,14.294,,14.239,640.822,
24999,E,166.91,material_7,material_6,6,9,16,13,2,16.612,14.041,18.305,18.215,10.871,18.093,11.442,16.66,20.13,12.281,16.921,13.824,13.846,14.851,901.643,1.0
11960,C,157.59,material_7,material_8,5,8,7,10,3,18.535,12.414,17.038,17.091,10.818,20.695,11.016,16.741,19.348,13.899,14.77,17.532,16.172,16.834,793.882,
12800,C,108.64,material_7,material_8,5,8,5,7,3,19.839,11.115,16.962,,10.794,19.463,11.7,16.684,18.064,11.794,15.705,17.083,14.525,17.525,711.281,
15189,C,104.83,material_7,material_8,5,8,6,6,6,18.314,11.422,17.323,14.887,12.756,18.755,11.716,17.001,16.736,12.483,14.964,19.101,16.413,17.931,,
12275,C,130.74,material_7,material_8,5,8,10,13,7,17.131,11.362,16.81,16.487,11.449,18.481,11.748,14.667,,10.937,15.438,14.478,14.903,16.86,627.602,
25440,E,178.32,material_7,material_6,6,9,5,9,5,18.285,10.386,17.534,18.161,12.198,18.512,10.812,14.027,21.214,14.028,15.077,15.383,14.923,19.672,649.6,
4177,A,104.91,material_7,material_8,9,5,16,2,4,15.925,11.332,16.215,18.68,11.543,19.36,12.5,17.15,17.65,12.95,15.437,14.803,13.909,14.375,692.322,
11318,C,203.42,material_7,material_8,5,8,7,9,5,17.343,10.898,15.741,17.168,10.15,,11.016,13.383,19.301,10.874,16.269,16.016,17.521,18.574,589.789,
5465,B,182.64,material_5,material_5,8,8,6,5,8,17.965,12.944,17.724,19.037,11.062,19.113,12.288,15.081,20.703,10.146,15.47,15.76,17.7,16.029,744.906,
2249,A,188.24,material_7,material_8,9,5,20,4,5,16.223,12.239,19.442,16.805,10.957,17.262,13.009,17.243,22.627,10.102,14.659,17.145,16.136,16.322,671.198,
18301,D,241.41,material_7,material_5,6,6,9,6,4,17.2,11.591,15.857,16.384,13.39,19.925,10.766,16.287,17.603,12.8,14.183,16.362,14.129,17.262,631.865,
24542,E,118.89,material_7,material_6,6,9,4,14,5,17.555,12.148,17.23,18.786,13.38,17.235,11.279,15.106,19.511,12.272,15.089,17.907,15.568,15.747,697.594,
15982,C,116.08,material_7,material_8,5,8,10,11,9,17.099,10.344,16.994,17.348,11.624,18.982,11.324,15.208,19.995,12.917,15.44,,16.218,17.299,680.41,
25337,E,135.43,material_7,material_6,6,9,6,7,2,17.544,12.982,14.777,16.359,12.806,18.383,12.602,16.13,19.917,11.684,17.199,17.915,14.021,13.851,505.67,
26242,E,92.89,material_7,material_6,6,9,7,13,3,16.752,12.352,16.26,18.153,10.43,19.667,12.122,15.122,20.653,12.652,15.816,15.557,14.639,18.648,788.866,
7989,B,94.06,material_5,material_5,8,8,9,0,14,17.511,12.705,17.97,19.103,12.205,16.779,10.33,16.253,20.415,10.869,14.067,15.173,17.443,14.142,782.178,
19485,D,133.53,material_7,material_5,6,6,13,10,5,20.515,11.525,17.087,17.261,11.752,18.426,10.839,,19.528,12.651,,13.773,,16.592,709.332,
14723,C,131.58,material_7,material_8,5,8,2,15,6,18.809,11.336,15.274,17.062,10.897,20.271,12.912,17.403,18.327,10.753,14.791,,14.42,15.399,733.887,0.0
18590,D,119.61,material_7,material_5,6,6,5,9,3,16.534,12.124,15.349,,,17.987,12.059,,18.985,11.644,14.663,14.709,16.182,15.703,546.676,
2911,A,143.23,material_7,material_8,9,5,10,5,4,17.647,9.166,16.351,17.092,11.736,19.069,10.918,16.17,17.158,12.085,15.016,15.049,15.331,15.436,608.509,
11132,C,176.97,material_7,material_8,5,8,6,9,4,16.46,12.401,17.564,16.279,11.781,19.519,12.538,17.41,18.542,12.299,17.519,18.545,14.793,15.077,803.221,0.0
25192,E,204.51,material_7,material_6,6,9,2,11,5,16.746,10.525,17.731,18.52,10.472,19.635,11.791,16.224,20.576,13.129,15.708,17.433,14.847,17.093,799.996,0.0
2200,A,152.7,material_7,material_8,9,5,7,8,9,16.783,12.889,14.218,17.26,11.778,18.553,11.197,17.539,21.791,15.132,17.63,14.673,11.113,16.289,501.966,
11924,C,67.94,material_7,material_8,5,8,6,11,10,17.62,12.447,18.383,16.87,12.213,17.957,10.731,16.089,17.712,10.19,16.153,17.619,16.835,16.333,,0.0
4327,A,93.69,material_7,material_8,9,5,9,1,2,17.703,10.866,17.093,15.862,,,12.164,15.131,19.97,12.954,17.014,16.666,,16.402,654.378,
5209,B,148.28,material_5,material_5,8,8,6,12,9,20.258,12.956,16.602,16.155,,19.223,11.461,16.092,14.896,11.138,19.045,15.582,11.259,19.907,772.397,0.0
5253,B,105.08,material_5,material_5,8,8,5,5,7,17.302,12.703,17.968,16.276,10.452,19.701,13.126,13.34,20.603,13.667,17.572,16.832,14.555,17.729,699.33,0.0
14988,C,89.48,material_7,material_8,5,8,5,10,8,18.451,11.288,18.553,16.935,11.816,16.92,,14.753,18.938,11.622,14.072,17.149,14.992,19.882,554.177,
9542,B,111.38,material_5,material_5,8,8,7,9,7,18.845,9.708,17.446,19.006,10.323,19.697,11.239,13.331,21.265,13.861,17.815,16.63,16.503,18.345,515.217,
13084,C,107.47,material_7,material_8,5,8,11,10,9,17.536,11.238,17.753,18.806,11.091,18.419,10.137,15.925,18.213,9.951,15.31,16.184,17.448,15.754,614.645,
20609,D,206.57,material_7,material_5,6,6,19,10,4,18.049,12.333,14.899,16.972,10.388,20.529,10.605,13.265,18.102,8.982,16.229,16.465,,16.47,536.369,0.0
25874,E,122.29,material_7,material_6,6,9,14,12,3,18.709,13.399,16.283,18.606,12.64,19.069,11.051,15.852,20.296,13.16,14.627,14.49,15.104,,822.561,
22400,E,140.53,material_7,material_6,6,9,6,9,5,18.113,11.72,17.425,17.944,11.857,17.85,11.688,18.191,18.644,10.124,16.447,13.819,15.892,16.964,673.549,
25358,E,335.12,material_7,material_6,6,9,4,15,0,17.677,11.407,17.302,18.071,12.636,17.834,12.61,16.42,21.304,14.494,14.979,13.764,13.704,16.558,673.476,
13531,C,233.86,material_7,material_8,5,8,0,12,0,17.35,9.954,17.546,17.255,10.846,20.265,12.982,16.778,18.418,10.941,16.263,16.406,15.017,16.955,853.866,
2783,A,111.9,material_7,material_8,9,5,10,4,1,,11.74,17.838,18.125,11.121,19.389,12.749,16.607,18.323,11.181,14.863,17.394,,15.032,771.862,0.0
21348,E,147.05,material_7,material_6,6,9,5,6,7,17.342,11.89,17.531,16.146,12.549,,12.613,18.909,19.499,11.278,16.557,16.015,14.583,15.71,674.818,0.0
23754,E,95.55,material_7,material_6,6,9,7,11,5,15.52,11.141,16.112,17.951,,20.469,10.987,16.029,19.684,10.892,16.1,12.901,14.067,14.873,729.48,
16377,D,165.21,material_7,material_5,6,6,6,8,9,16.249,10.002,17.882,18.069,11.944,19.323,11.845,14.509,19.572,10.663,15.137,15.088,14.943,,791.88,
21009,D,170.53,material_7,material_5,6,6,5,6,8,17.925,11.763,18.935,16.938,9.936,17.762,10.525,,19.09,,15.139,15.377,13.155,17.237,607.531,
10336,B,93.19,material_5,material_5,8,8,5,7,6,15.394,11.905,16.442,17.349,10.249,17.921,10.811,15.837,18.825,12.559,16.753,15.9,18.953,18.825,495.212,
13092,C,145.26,material_7,material_8,5,8,5,6,7,17.511,11.226,19.323,17.072,11.624,20.504,,16.272,17.859,10.177,14.473,17.13,17.618,16.748,1001.682,
25976,E,171.9,material_7,material_6,6,9,15,8,6,20.067,12.636,17.162,17.707,,19.463,11.242,15.772,21.918,8.432,13.907,16.769,15.717,12.779,799.714,
21415,E,105.47,material_7,material_6,6,9,3,7,2,18.074,13.274,16.995,16.22,11.239,17.647,11.741,14.703,19.067,11.726,15.301,18.063,14.342,17.411,588.52,0.0
3648,A,135.56,material_7,material_8,9,5,16,2,2,17.638,11.788,17.078,16.423,10.708,17.254,10.712,14.537,18.178,,13.881,16.324,,14.375,506.851,
11914,C,113.76,material_7,material_8,5,8,2,11,8,19.272,12.534,16.609,17.676,13.59,18.706,10.039,17.818,18.616,9.353,16.482,18.112,13.957,,673.891,
3812,A,111.92,material_7,material_8,9,5,10,4,1,17.059,12.498,17.744,,11.964,20.037,12.29,16.282,21.135,11.142,14.764,,10.84,16.545,769.562,1.0
13448,C,128.95,material_7,material_8,5,8,2,14,7,17.808,11.462,17.998,17.949,10.84,18.786,11.097,15.344,16.707,11.466,13.956,18.029,15.497,15.776,679.001,
6836,B,93.73,material_5,material_5,8,8,5,12,7,17.387,12.164,16.085,14.9,10.859,18.892,11.824,15.628,21.156,12.058,14.39,17.287,14.962,16.654,611.625,
23414,E,116.18,material_7,material_6,6,9,1,10,6,16.777,12.375,17.367,15.916,12.537,19.42,11.037,15.315,20.417,13.023,16.345,14.338,,16.69,653.337,
1281,A,148.69,material_7,material_8,9,5,9,1,6,17.606,12.049,16.91,18.284,10.138,20.874,12.42,14.507,21.19,12.51,15.783,17.605,14.968,13.66,816.499,
19639,D,90.17,material_7,material_5,6,6,4,11,10,16.917,11.279,18.372,16.798,12.976,20.001,12.944,16.482,19.658,9.241,16.146,15.199,15.63,15.671,807.354,
14252,C,141.84,material_7,material_8,5,8,10,12,1,17.925,11.647,15.725,18.564,11.265,18.991,12.693,16.296,17.712,10.344,16.546,18.179,17.473,12.105,659.428,
22197,E,157.19,material_7,material_6,6,9,7,8,6,15.906,12.057,16.91,16.447,13.222,18.747,12.124,17.289,21.401,12.22,15.584,15.916,14.499,18.62,616.511,
3783,A,173.12,material_7,material_8,9,5,5,0,5,16.38,10.945,17.127,18.991,11.385,19.231,11.133,,16.654,12.463,15.776,16.958,14.469,,735.463,
20567,D,183.87,material_7,material_5,6,6,6,12,2,16.351,12.174,15.895,17.366,13.034,18.366,11.339,14.66,19.516,11.548,14.58,16.403,17.2,14.546,598.796,
20322,D,91.29,material_7,material_5,6,6,7,11,4,18.111,12.694,17.852,17.136,11.738,17.862,11.672,,17.003,10.961,14.163,17.333,10.743,20.422,653.277,
9822,B,179.35,material_5,material_5,8,8,6,0,13,17.797,12.858,18.215,18.394,12.018,19.075,11.201,15.199,23.499,12.626,17.459,15.29,15.08,17.099,809.404,
19644,D,135.57,material_7,material_5,6,6,8,17,3,17.359,12.913,16.989,18.327,12.136,17.956,11.587,18.438,17.595,12.19,14.925,15.5,13.924,17.559,717.487,
8099,B,134.71,material_5,material_5,8,8,4,9,3,17.228,10.314,16.303,17.217,12.928,19.039,11.847,15.16,21.393,11.962,13.757,14.215,12.636,,715.532,
11,A,175.38,material_7,material_8,9,5,7,3,2,17.029,11.507,18.377,16.338,10.019,20.242,11.309,16.31,18.959,11.52,14.659,15.355,15.175,15.829,792.591,
10043,B,153.59,material_5,material_5,8,8,7,7,11,18.023,10.361,17.979,17.838,11.986,20.596,11.405,17.164,,12.085,16.791,16.513,16.212,15.862,697.054,
25731,E,131.32,material_7,material_6,6,9,5,13,7,19.351,11.957,15.68,16.938,11.69,17.318,11.556,17.441,20.194,10.624,14.524,,15.288,16.277,451.231,
13923,C,157.82,material_7,material_8,5,8,3,11,2,19.888,11.218,18.02,19.219,11.336,21.103,12.142,15.862,18.344,11.671,15.499,14.163,,17.077,959.466,
13554,C,195.21,material_7,material_8,5,8,7,8,6,18.988,13.5,16.517,18.142,11.214,19.365,12.304,15.327,16.138,14.463,15.159,13.9,12.883,16.711,714.137,
5096,A,123.55,material_7,material_8,9,5,8,8,6,17.252,11.888,16.075,,13.041,18.097,9.958,15.651,21.133,10.983,16.957,16.642,17.839,19.28,,
1238,A,235.76,material_7,material_8,9,5,8,5,9,19.066,13.016,16.411,18.013,11.472,20.26,12.132,15.363,19.211,12.184,14.405,16.693,12.48,15.973,779.805,1.0
22038,E,119.29,material_7,material_6,6,9,2,14,5,17.667,11.799,18.049,16.992,11.037,18.473,,19.377,18.947,12.755,,15.824,14.523,,699.358,
8163,B,,material_5,material_5,8,8,10,7,6,16.539,11.573,,15.712,11.029,19.321,13.869,13.918,23.669,,13.125,15.804,11.806,16.078,689.562,
11967,C,104.51,material_7,material_8,5,8,7,9,8,17.856,10.61,17.714,15.974,11.413,17.866,11.29,14.192,19.973,11.562,14.532,14.839,16.538,17.137,597.648,
11400,C,86.85,material_7,material_8,5,8,7,7,4,17.886,10.6,18.233,17.521,12.319,20.729,12.89,15.875,18.114,9.877,13.43,13.437,15.113,19.425,992.945,
6930,B,130.45,material_5,material_5,8,8,2,10,7,17.504,12.964,18.519,16.511,12.682,18.862,9.991,15.01,16.153,13.829,13.755,15.695,15.378,,844.29,
2709,A,114.8,material_7,material_8,9,5,12,8,8,18.682,11.392,16.469,17.587,11.2,20.358,12.126,16.432,19.095,9.364,15.216,17.292,18.153,,748.163,
11706,C,117.72,material_7,material_8,5,8,12,11,2,18.053,11.672,16.953,16.947,12.917,,11.549,15.874,18.041,8.91,15.899,14.837,20.784,17.13,702.572,
22100,E,183.95,material_7,material_6,6,9,5,12,4,16.667,10.984,17.774,18.095,10.917,19.244,11.28,14.34,,,15.302,14.245,15.356,18.02,757.608,
2298,A,120.92,material_7,material_8,9,5,11,1,4,16.82,10.424,15.586,16.469,12.382,18.47,11.709,16.063,17.861,12.196,16.18,14.755,14.409,15.872,534.853,
6107,B,155.45,material_5,material_5,8,8,9,2,7,17.058,11.378,18.112,18.198,11.88,18.763,11.201,15.927,19.792,12.901,13.039,17.358,15.55,14.547,714.342,
7880,B,109.65,material_5,material_5,8,8,11,8,8,19.366,12.132,15.801,17.031,10.177,18.067,10.792,14.633,19.431,10.621,18.281,17.149,16.103,19.459,550.163,
5566,B,71.04,material_5,material_5,8,8,1,9,7,16.574,10.699,18.652,17.581,11.021,19.831,10.771,16.686,18.571,10.711,17.226,16.67,16.208,18.803,607.038,
6280,B,104.4,material_5,material_5,8,8,5,7,7,17.371,11.362,18.133,16.324,8.632,19.366,11.875,13.468,19.884,12.906,14.478,17.217,13.749,14.196,453.359,
2075,A,117.79,material_7,material_8,9,5,20,7,2,17.257,11.331,16.427,17.693,12.573,19.82,11.136,16.122,20.57,13.978,17.546,16.812,16.283,20.074,741.31,
2565,A,184.95,material_7,material_8,9,5,9,3,6,18.005,11.169,17.686,17.416,12.118,20.722,10.59,15.796,18.363,12.716,15.652,15.861,15.258,17.826,862.71,
9060,B,87.0,material_5,material_5,8,8,5,10,8,19.615,10.857,16.445,16.716,11.663,18.522,12.096,18.588,19.792,12.734,13.027,15.849,15.963,14.297,685.592,
5186,B,109.42,material_5,material_5,8,8,5,4,5,18.718,11.842,16.436,16.704,11.309,20.054,11.24,14.137,21.351,12.601,17.255,16.698,15.348,18.024,658.66,
3652,A,74.32,material_7,material_8,9,5,5,5,10,17.821,11.546,15.848,17.542,12.278,20.423,11.695,16.309,18.798,10.93,,17.63,14.579,15.692,742.782,
24859,E,121.31,material_7,material_6,6,9,8,8,4,19.044,10.536,18.311,17.194,11.791,16.855,11.883,14.908,19.729,13.179,14.791,15.846,16.907,,536.318,
19959,D,160.89,material_7,material_5,6,6,4,17,10,18.063,11.376,17.106,17.227,10.898,20.907,11.136,15.788,19.234,14.791,14.948,18.511,12.055,16.559,,0.0
22268,E,130.08,material_7,material_6,6,9,5,7,5,17.285,10.799,17.165,18.247,11.634,18.386,11.9,17.385,19.399,10.344,14.109,14.948,15.57,17.963,668.069,0.0
15284,C,118.2,material_7,material_8,5,8,12,12,7,17.916,12.636,17.466,18.914,12.069,20.205,10.468,16.666,18.099,10.026,15.806,13.452,,19.028,815.591,0.0
1826,A,187.46,material_7,material_8,9,5,12,5,7,17.976,10.974,18.431,18.389,12.682,18.846,10.461,16.999,22.311,12.399,14.481,15.317,17.024,17.737,800.152,1.0
5811,B,130.31,material_5,material_5,8,8,10,9,4,17.659,11.744,19.165,16.753,13.844,19.334,10.626,15.877,19.77,11.314,,15.329,16.072,18.917,934.951,
20195,D,121.81,material_7,material_5,6,6,2,8,3,19.215,11.896,18.839,17.374,11.289,18.466,10.996,20.037,20.266,10.049,15.881,14.218,13.601,14.118,780.153,
15700,C,171.48,material_7,material_8,5,8,2,8,5,17.214,11.685,15.003,18.376,11.521,17.854,10.18,15.914,18.736,7.081,16.521,,16.542,16.944,435.558,
1071,A,89.79,material_7,material_8,9,5,4,3,8,16.532,11.396,17.593,15.882,11.284,19.462,10.623,16.05,20.092,9.811,15.49,14.867,15.572,15.876,703.112,
25650,E,286.54,material_7,material_6,6,9,8,9,5,16.223,11.884,17.908,18.575,9.807,20.442,9.966,14.605,20.749,11.294,15.323,15.037,16.328,,919.084,
6648,B,85.77,material_5,material_5,8,8,7,3,5,16.985,9.127,16.812,17.916,13.412,18.892,11.969,16.793,20.336,10.437,11.208,16.784,15.82,12.667,721.374,0.0
23991,E,125.93,material_7,material_6,6,9,4,6,7,20.058,12.456,16.083,17.341,11.949,19.929,12.023,16.771,,8.324,14.209,16.649,14.679,13.449,,
19154,D,124.99,material_7,material_5,6,6,14,7,2,18.219,12.515,17.972,19.53,11.492,19.378,11.822,18.55,18.302,11.939,15.086,17.572,14.796,,964.31,
24157,E,127.0,material_7,material_6,6,9,9,9,5,17.751,11.972,16.139,17.36,12.031,18.241,12.033,13.483,18.484,12.506,15.831,15.81,,,592.421,
21292,E,155.34,material_7,material_6,6,9,5,7,6,17.075,11.607,16.123,16.979,10.889,18.532,12.232,,22.281,14.461,15.799,14.078,15.116,17.223,565.988,1.0
19432,D,118.36,material_7,material_5,6,6,15,10,10,17.626,11.232,15.156,17.04,11.482,18.816,12.411,15.635,19.845,12.15,17.117,13.013,16.402,17.904,503.536,
17983,D,138.17,material_7,material_5,6,6,12,4,4,18.023,12.439,16.103,15.963,10.012,18.679,11.631,14.804,19.953,11.47,16.115,14.812,13.9,18.125,393.978,
17217,D,117.89,material_7,material_5,6,6,10,10,9,17.717,12.944,16.385,17.716,13.798,21.185,11.78,17.636,18.931,11.312,15.609,16.928,16.036,16.158,894.88,
21302,E,137.28,material_7,material_6,6,9,11,7,8,15.766,13.928,17.188,18.498,10.992,20.28,10.861,12.205,17.953,11.783,15.793,17.054,,16.267,990.318,
10708,C,95.0,material_7,material_8,5,8,2,11,9,17.237,11.177,17.52,18.612,12.215,17.945,11.811,,19.801,9.331,16.026,15.333,15.032,17.489,665.737,
2592,A,106.36,material_7,material_8,9,5,15,7,10,17.648,11.65,15.724,18.123,10.931,18.948,9.707,14.754,21.618,10.767,16.126,16.144,13.294,14.777,606.008,
24361,E,160.31,material_7,material_6,6,9,9,6,5,16.555,12.331,17.616,17.643,11.902,20.838,11.26,15.365,19.606,9.858,14.447,16.738,16.06,14.136,908.618,
9083,B,139.75,material_5,material_5,8,8,3,7,12,16.951,13.38,17.075,16.446,12.681,18.445,11.666,16.076,17.481,14.008,17.609,16.254,13.75,18.669,,1.0
9416,B,142.86,material_5,material_5,8,8,10,12,6,19.472,10.397,17.61,15.593,10.87,18.006,12.354,16.01,16.61,12.106,,15.386,16.65,17.265,640.501,
7200,B,183.06,material_5,material_5,8,8,8,12,9,16.974,10.303,17.342,17.138,12.346,20.248,10.482,17.267,19.48,12.421,15.924,13.333,,18.718,658.324,
19831,D,197.21,material_7,material_5,6,6,10,5,8,16.862,11.691,17.096,,12.258,19.57,13.548,16.74,18.435,12.785,16.497,15.032,14.167,17.385,,
24925,E,126.26,material_7,material_6,6,9,2,19,0,18.328,11.632,16.596,17.697,12.812,18.159,9.616,13.082,18.703,13.396,14.945,16.045,14.622,,574.444,
13360,C,143.45,material_7,material_8,5,8,11,7,5,17.789,13.141,16.358,17.828,10.565,18.605,12.192,14.064,18.992,11.289,16.279,14.452,14.319,16.939,604.514,
7906,B,135.1,material_5,material_5,8,8,1,11,9,17.74,9.198,17.069,16.372,11.986,18.326,11.718,15.849,18.238,11.069,17.723,16.486,14.521,,616.525,
823,A,105.98,material_7,material_8,9,5,6,5,8,19.158,,16.566,17.439,10.892,16.171,11.259,16.957,17.149,12.417,15.732,15.327,14.384,14.084,434.702,
3821,A,192.88,material_7,material_8,9,5,8,6,4,20.299,11.995,17.42,16.907,12.503,18.065,,15.476,20.851,12.424,14.858,18.404,,15.257,651.269,
9030,B,79.98,material_5,material_5,8,8,6,7,3,17.181,11.595,17.721,18.378,12.104,19.982,11.4,16.939,17.424,12.027,15.772,15.768,16.689,18.406,738.164,
23269,E,128.26,material_7,material_6,6,9,5,11,3,17.502,12.219,16.999,16.606,11.513,19.414,12.844,15.618,,11.438,15.514,,16.111,16.34,707.177,
14257,C,155.37,material_7,material_8,5,8,5,11,5,17.31,12.352,16.711,16.343,11.727,20.671,10.686,15.327,19.448,11.205,14.966,15.241,17.794,19.222,793.604,0.0
4852,A,55.73,material_7,material_8,9,5,16,1,5,17.673,11.397,17.828,18.08,10.95,20.527,12.429,16.603,20.36,10.224,15.327,16.999,14.437,14.953,849.78,
26243,E,80.94,material_7,material_6,6,9,0,11,5,15.92,10.111,17.228,17.487,11.696,19.62,12.449,15.143,18.832,13.857,14.582,16.523,16.086,16.255,674.251,
19366,D,133.14,material_7,material_5,6,6,4,3,6,17.59,11.946,16.408,17.714,11.735,20.351,11.389,17.542,18.5,9.717,,15.773,14.311,17.468,,
1019,A,151.1,material_7,material_8,9,5,13,4,4,17.035,10.632,14.647,16.148,11.173,17.953,11.844,15.685,19.55,12.487,15.411,17.662,11.796,14.797,402.76,
4630,A,86.24,material_7,material_8,9,5,6,3,6,18.144,10.357,16.781,17.639,10.471,19.607,9.917,16.184,22.83,11.045,13.966,18.999,14.106,14.384,676.69,
26108,E,,material_7,material_6,6,9,5,14,7,17.27,12.401,16.711,15.646,10.786,19.601,10.839,17.21,18.694,9.626,16.23,14.928,15.956,17.175,599.484,0.0
23386,E,181.34,material_7,material_6,6,9,5,8,9,17.309,10.841,18.706,18.111,12.25,20.878,11.442,18.111,19.099,12.549,16.307,14.11,14.971,16.329,936.632,
9366,B,74.57,material_5,material_5,8,8,11,6,6,17.111,11.61,17.257,16.63,11.97,17.123,10.885,14.473,19.475,14.192,19.168,17.215,,,695.632,
14147,C,115.84,material_7,material_8,5,8,9,5,9,18.739,12.341,17.369,15.991,11.765,18.937,11.237,17.147,18.175,10.518,15.188,16.182,16.472,16.338,,
6596,B,166.61,material_5,material_5,8,8,7,5,5,17.88,12.647,16.997,18.164,11.088,,10.475,14.552,19.564,13.618,18.34,16.379,15.973,19.587,657.949,
2128,A,90.1,material_7,material_8,9,5,9,7,6,17.057,12.618,16.996,17.906,11.958,21.679,13.343,16.845,19.828,,14.248,17.616,15.943,,928.193,
7306,B,172.5,material_5,material_5,8,8,7,8,6,16.491,12.593,15.985,16.782,11.402,18.849,12.234,16.846,16.29,10.616,16.94,16.104,,15.483,,1.0
21794,E,92.06,material_7,material_6,6,9,5,8,9,18.43,10.859,16.909,18.269,13.58,18.19,10.746,18.745,,11.025,14.587,18.256,16.076,12.45,619.128,
10605,C,162.23,material_7,material_8,5,8,10,10,11,19.023,10.982,15.6,18.267,13.811,18.577,11.085,16.564,19.806,12.133,14.145,17.104,15.757,17.58,659.636,
723,A,95.47,material_7,material_8,9,5,9,5,1,16.244,11.49,19.269,17.292,12.488,18.341,11.69,16.187,19.079,10.578,14.354,15.576,16.542,17.744,785.718,
20302,D,77.68,material_7,material_5,6,6,8,12,10,17.721,11.433,16.342,17.481,9.819,19.14,10.436,17.906,18.882,13.169,15.112,18.112,13.72,17.25,561.4,
15595,C,322.2,material_7,material_8,5,8,5,12,6,18.318,11.176,17.612,17.964,12.45,20.882,12.233,17.392,20.035,12.949,15.294,13.893,,17.222,958.845,
18915,D,64.2,material_7,material_5,6,6,9,10,3,17.304,11.713,17.112,19.256,12.844,18.801,12.83,16.202,19.437,10.981,14.686,14.838,15.463,15.497,893.392,
21778,E,103.23,material_7,material_6,6,9,4,10,2,17.061,12.374,16.164,18.554,12.465,17.923,9.952,18.082,20.528,10.424,15.979,16.6,15.413,16.927,645.025,
5369,B,159.17,material_5,material_5,8,8,2,9,9,17.611,12.715,17.549,16.903,12.16,20.547,11.713,16.037,20.636,13.15,15.451,16.766,,16.374,,
25577,E,168.24,material_7,material_6,6,9,3,9,3,17.743,11.013,15.979,16.838,12.04,18.648,12.377,14.616,19.955,9.371,14.751,14.571,14.0,15.595,522.324,
4911,A,123.54,material_7,material_8,9,5,10,2,6,16.897,10.772,16.413,15.343,10.82,17.811,10.245,15.655,,14.025,14.835,14.924,13.18,13.554,469.123,
